open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
1760962500000,0.200020,0.200910,0.199900,0.200600,50271851,1760963399999,10082897.591660,17139,29657387,5948699.605670,0
1760963400000,0.200600,0.200860,0.199910,0.200110,46616014,1760964299999,9343331.208230,16879,20019670,4012876.176280,0
1760964300000,0.200120,0.200600,0.199780,0.200590,39136691,1760965199999,7834661.490060,13970,18309507,3666403.155760,0
1760965200000,0.200600,0.200820,0.199870,0.199880,45146206,1760966099999,9044157.721620,15805,22967930,4602368.820150,0
1760966100000,0.199870,0.200560,0.199740,0.200440,37220315,1760966999999,7449939.831100,13771,19331680,3869289.358300,0
1760967000000,0.200450,0.201780,0.200410,0.201280,117781816,1760967899999,23695891.062610,34051,62045448,12484066.215340,0
1760967900000,0.201270,0.201760,0.200900,0.201400,61344194,1760968799999,12350662.309270,24789,29014605,5841475.882290,0
1760968800000,0.201410,0.201630,0.200630,0.200680,53776856,1760969699999,10814832.021300,22337,24566428,4941413.062370,0
1760969700000,0.200690,0.201550,0.199370,0.201390,137214382,1760970599999,27489989.144490,34135,72941699,14623799.493130,0
1760970600000,0.201380,0.201400,0.200470,0.200950,51600174,1760971499999,10368974.025200,16729,19439898,3906500.314680,0
1760971500000,0.200940,0.201630,0.200880,0.201220,48574641,1760972399999,9777397.788680,13537,24954926,5023898.738210,0
1760972400000,0.201230,0.201870,0.200250,0.200260,69903319,1760973299999,14060947.284730,19301,31721532,6384580.943030,0
1760973300000,0.200260,0.200920,0.200050,0.200430,63347845,1760974199999,12700045.844340,17997,29745079,5963994.573180,0
1760974200000,0.200420,0.200480,0.199630,0.199930,61229530,1760975099999,12244359.808300,18880,24168718,4833061.312600,0
1760975100000,0.199930,0.200730,0.199100,0.199190,116427715,1760975999999,23274886.802050,30522,59926148,11981706.180590,0
1760976000000,0.199200,0.199260,0.195740,0.198860,530716876,1760976899999,104884267.230150,78890,238277538,47078403.785190,0
1760976900000,0.198860,0.199940,0.198340,0.199080,124877892,1760977799999,24875674.154100,32435,60038355,11963680.193440,0
1760977800000,0.199080,0.199110,0.197320,0.197840,185915639,1760978699999,36832351.356740,41851,80866078,16018395.939490,0
1760978700000,0.197850,0.198600,0.197020,0.198310,165901012,1760979599999,32784739.381870,35501,84466329,16696710.707730,0
1760979600000,0.198300,0.199220,0.197610,0.197880,79389917,1760980499999,15755166.198460,23800,36416699,7228158.813690,0
1760980500000,0.197880,0.198240,0.197190,0.197530,52763152,1760981399999,10434592.472240,15836,25694921,5081430.356420,0
1760981400000,0.197530,0.197670,0.196600,0.196990,85200060,1760982299999,16787289.236950,21658,33077166,6519768.492570,0
1760982300000,0.197000,0.198640,0.196990,0.198070,79205986,1760983199999,15683793.037270,22915,46948980,9297292.264190,0
1760983200000,0.198070,0.198670,0.198000,0.198090,43800564,1760984099999,8686878.656740,14676,19727345,3912619.360330,0
1760984100000,0.198080,0.198300,0.197340,0.198130,51705169,1760984999999,10221768.531650,15995,22579054,4465272.498200,0
1760985000000,0.198130,0.198370,0.197680,0.198140,37856314,1760985899999,7495712.940980,12240,23600357,4672895.486160,0
1760985900000,0.198130,0.198730,0.198030,0.198640,34777126,1760986799999,6898256.891520,11234,22186123,4401061.550050,0
1760986800000,0.198630,0.199000,0.198010,0.198350,67253615,1760987699999,13355174.693450,14640,32492331,6453694.254400,0
1760987700000,0.198340,0.198530,0.197650,0.198480,32678470,1760988599999,6472026.671650,11783,20569438,4073729.039060,0
1760988600000,0.198480,0.199570,0.198220,0.199420,43729846,1760989499999,8700868.113010,14643,27629553,5498491.088250,0
1760989500000,0.199430,0.200320,0.199430,0.199530,62150660,1760990399999,12418688.089160,19353,36037992,7202606.775050,0
1760990400000,0.199540,0.200100,0.198870,0.199660,52494948,1760991299999,10472349.887720,18773,29242300,5834415.183460,0
1760991300000,0.199660,0.199960,0.199360,0.199380,37005769,1760992199999,7387013.159400,13202,19654931,3923665.693780,0
1760992200000,0.199380,0.199740,0.198980,0.199710,15727470,1760993099999,3134959.481590,8314,7803084,1556061.650260,0
1760993100000,0.199720,0.200060,0.199410,0.199880,47569680,1760993999999,9499301.228540,10962,23803284,4753473.044760,0
1760994000000,0.199890,0.200680,0.199700,0.199850,44963772,1760994899999,9001711.150870,13874,25611609,5127036.259260,0
1760994900000,0.199850,0.199850,0.199000,0.199480,33503340,1760995799999,6678600.427460,11258,16944628,3377584.866060,0
1760995800000,0.199480,0.199510,0.198600,0.199060,46910582,1760996699999,9335594.029550,10209,21419079,4263445.576830,0
