open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
1760981400000,3937.06,3939.56,3920.30,3927.39,43410.947,1760982299999,170545663.75881,63911,19418.710,76297166.42235,0
1760982300000,3927.40,3954.43,3926.69,3949.56,57358.888,1760983199999,226357935.88958,75984,35064.433,138374704.92645,0
1760983200000,3949.56,3959.59,3946.12,3950.89,22238.676,1760984099999,87923331.78606,44220,11514.263,45525342.77680,0
1760984100000,3950.89,3959.86,3944.00,3958.43,20060.398,1760984999999,79241280.35736,39791,10777.330,42569860.44346,0
1760985000000,3958.43,3964.95,3954.40,3961.61,25104.368,1760985899999,99420501.17303,41098,13201.449,52281469.84328,0
1760985900000,3961.61,3974.97,3960.95,3972.28,32017.393,1760986799999,127056777.08259,46027,18597.029,73800430.72643,0
1760986800000,3972.28,3976.81,3960.42,3965.65,25780.394,1760987699999,102310192.15373,44139,10559.479,41912167.58517,0
1760987700000,3965.65,3974.45,3957.45,3972.60,21292.080,1760988599999,84399039.78638,39883,10763.386,42671289.02921,0
1760988600000,3972.61,3988.00,3971.46,3983.00,38543.808,1760989499999,153426045.77665,52799,24471.249,97417623.72505,0
1760989500000,3983.00,3990.43,3977.56,3978.78,30094.337,1760990399999,119862550.69621,53127,14633.188,58286408.13189,0
1760990400000,3978.76,3988.76,3972.25,3986.96,21395.247,1760991299999,85141254.40909,47356,11274.359,44870199.19344,0
1760991300000,3986.96,3995.33,3981.56,3984.75,24400.866,1760992199999,97326780.16635,42204,12042.063,48035832.42036,0
1760992200000,3984.74,3991.66,3980.00,3991.65,10219.540,1760993099999,40717512.55534,21486,4167.499,16609994.22716,0
1760993100000,3991.65,3996.80,3988.00,3996.77,12490.647,1760993999999,49865934.47742,23650,6753.876,26965356.95161,0
1760994000000,3996.77,4001.96,3990.28,3991.02,27882.206,1760994899999,111456450.00575,33665,14842.343,59334468.76216,0
1760994900000,3991.02,3991.60,3976.25,3985.39,24094.857,1760995799999,96000475.11349,31432,7096.310,28269332.31099,0
1760995800000,3985.39,3986.64,3970.57,3978.24,16879.295,1760996699999,67145148.04522,20057,7192.272,28606945.45149,0
1760996700000,3978.25,3978.25,3968.74,3975.28,12922.463,1760997599999,51353338.99773,21740,4782.302,19002960.56632,0
1760997600000,3975.28,3983.93,3968.88,3983.30,23000.242,1760998499999,91460367.06764,37641,16011.904,63668754.58077,0
1760998500000,3983.30,3986.77,3979.00,3979.56,8988.280,1760999399999,35800965.14085,22657,4354.275,17344778.60190,0
1760999400000,3979.56,3989.53,3978.57,3988.82,8184.719,1761000299999,32624424.12893,22129,4715.877,18797043.64404,0
1761000300000,3988.81,3989.64,3981.85,3987.00,9199.212,1761001199999,36673836.04473,19678,4228.802,16858631.38110,0
1761001200000,3987.01,3992.07,3976.57,3978.71,10076.595,1761002099999,40144238.46216,22983,4150.714,16537143.96536,0
1761002100000,3978.71,3986.41,3975.00,3986.41,9195.689,1761002999999,36606506.71142,19993,4851.224,19313974.08804,0
1761003000000,3986.41,3987.72,3976.79,3979.60,10473.934,1761003899999,41693165.37896,24255,3988.259,15876386.79837,0
