open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
1760953500000,110800.00,110983.70,110692.30,110921.00,906.785,1760954399999,100494956.53170,29979,512.976,56857338.44510,0
1760954400000,110920.90,111012.50,110795.90,110921.10,801.640,1760955299999,88914766.44550,29464,460.021,51025792.27370,0
1760955300000,110921.20,110994.70,110818.10,110975.40,563.766,1760956199999,62528084.03450,29509,272.581,30231462.23600,0
1760956200000,110975.40,111061.30,110856.90,110879.50,601.718,1760957099999,66771476.86950,29938,258.097,28642256.51230,0
1760957100000,110879.50,110907.80,110595.10,110692.10,1298.907,1760957999999,143800201.26840,44401,573.815,63526379.21900,0
1760958000000,110692.00,110724.60,110552.30,110654.60,1321.338,1760958899999,146197598.98180,40112,569.736,63038753.60830,0
1760958900000,110654.50,110858.60,110644.60,110765.20,970.137,1760959799999,107433441.95340,33441,641.428,71033522.03170,0
1760959800000,110765.20,110792.70,110665.10,110700.10,451.168,1760960699999,49954061.16570,22576,253.206,28034825.73270,0
1760960700000,110700.00,110988.00,110680.10,110969.50,1428.992,1760961599999,158496453.25390,32574,894.380,99199630.21700,0
1760961600000,110969.50,110977.50,110810.00,110852.10,715.360,1760962499999,79321575.72030,31588,339.604,37656237.65440,0
1760962500000,110852.00,111062.80,110811.10,111009.50,798.976,1760963399999,88659369.12030,32495,414.503,45995524.21460,0
1760963400000,111009.50,111191.20,110836.90,110876.80,1119.260,1760964299999,124255714.73100,42323,538.785,59821853.31100,0
1760964300000,110876.80,110948.70,110728.60,110796.40,793.897,1760965199999,87979022.90430,33814,337.279,37376342.45590,0
1760965200000,110796.30,110835.80,110522.90,110563.80,1364.400,1760966099999,150995444.60440,43523,606.779,67156394.68730,0
1760966100000,110563.90,110728.90,110535.20,110697.60,1070.767,1760966999999,118442552.06080,33702,538.192,59528314.00390,0
1760967000000,110697.60,110933.40,110583.40,110864.90,1823.853,1760967899999,202010666.32430,84218,907.399,100505311.66130,0
1760967900000,110864.90,111173.30,110851.20,111098.30,1448.267,1760968799999,160757749.34280,72905,774.920,86022313.80070,0
1760968800000,111098.40,111253.80,110911.00,110932.80,1615.925,1760969699999,179438377.24580,64885,795.025,88284894.50660,0
1760969700000,110932.70,111257.60,110657.90,111220.90,1598.990,1760970599999,177367960.36410,58994,883.473,98033487.05930,0
