open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
1761006600000,1099.730,1101.760,1097.510,1100.490,4116.11,1761007499999,4527694.99530,12242,2354.46,2589694.54110,0
1761007500000,1100.500,1100.730,1098.000,1098.180,3215.56,1761008399999,3534398.57870,8077,1433.10,1575306.37960,0
1761008400000,1098.190,1099.170,1094.340,1094.590,7809.74,1761009299999,8560558.68710,15976,3577.95,3922587.87350,0
1761009300000,1094.590,1098.700,1094.460,1098.700,4044.71,1761010199999,4436644.75110,9552,2413.76,2647984.10930,0
1761010200000,1098.690,1099.000,1095.800,1096.710,4964.19,1761011099999,5445958.67970,10470,2245.68,2463573.87320,0
1761011100000,1096.710,1097.690,1087.540,1091.320,22493.67,1761011999999,24555388.87070,24905,7278.82,7946808.21540,0
1761012000000,1091.310,1091.570,1081.670,1084.470,35096.18,1761012899999,38087706.33670,40407,11261.09,12219153.20080,0
1761012900000,1084.470,1086.000,1077.170,1080.980,23481.02,1761013799999,25379805.12120,33063,8562.55,9256898.23700,0
1761013800000,1080.970,1082.680,1077.390,1080.180,18951.73,1761014699999,20469560.57250,29910,9020.53,9745089.33640,0
1761014700000,1080.180,1082.180,1079.400,1080.040,8629.94,1761015599999,9324198.22480,15811,4060.26,4387576.24720,0
1761015600000,1080.040,1083.450,1079.880,1081.200,8515.25,1761016499999,9209855.68100,18441,4276.72,4625290.41320,0
1761016500000,1081.210,1085.220,1080.220,1083.560,6540.67,1761017399999,7081922.53770,15309,3822.91,4139777.29100,0
1761017400000,1083.560,1086.020,1082.430,1084.720,7025.95,1761018299999,7619542.38100,12287,4155.68,4506530.24850,0
1761018300000,1084.720,1084.720,1079.420,1081.320,9274.61,1761019199999,10031813.80900,15317,4244.03,4590588.83030,0
1761019200000,1081.320,1081.700,1071.230,1074.720,47417.04,1761020099999,50965341.15920,56962,18607.55,19997442.98550,0
1761020100000,1074.730,1074.920,1070.490,1073.840,19826.92,1761020999999,21271802.93860,31660,8800.25,9442286.09440,0
1761021000000,1073.840,1073.840,1065.380,1065.640,31151.94,1761021899999,33283447.79780,40500,10567.24,11291339.91100,0
1761021900000,1065.640,1067.820,1061.350,1063.210,31351.29,1761022799999,33360310.56100,38714,12758.72,13580913.45450,0
1761022800000,1063.210,1066.410,1061.950,1066.200,15177.84,1761023699999,16154107.23870,29357,8129.49,8653395.90810,0
1761023700000,1066.190,1070.580,1064.090,1069.800,16132.94,1761024599999,17231306.02290,24399,9029.31,9644419.29310,0
1761024600000,1069.800,1071.300,1065.700,1066.790,15172.47,1761025499999,16214002.40790,24014,7760.58,8294024.59890,0
1761025500000,1066.790,1070.250,1066.510,1068.980,8320.04,1761026399999,8892842.63690,15945,4653.66,4973919.32370,0
1761026400000,1068.980,1071.020,1067.440,1068.360,9286.14,1761027299999,9927446.00500,18883,5318.31,5686081.07310,0
1761027300000,1068.360,1074.470,1067.930,1071.970,15483.93,1761028199999,16601380.64950,25393,8882.86,9523564.13220,0
1761028200000,1071.980,1075.450,1071.010,1072.300,15215.91,1761029099999,16334946.52920,20589,9303.54,9989359.06400,0
1761029100000,1072.300,1074.800,1071.290,1073.280,6980.53,1761029999999,7491344.60570,13444,3855.50,4138210.77830,0
1761030000000,1073.270,1073.910,1066.430,1066.650,14799.16,1761030899999,15823452.97280,21641,6511.70,6961286.48480,0
1761030900000,1066.660,1073.740,1066.650,1073.280,10568.70,1761031799999,11312819.04330,16703,5785.40,6193174.89050,0
1761031800000,1073.290,1075.260,1072.830,1074.220,14633.59,1761032699999,15718614.71150,18882,8527.19,9159194.03010,0
1761032700000,1074.220,1074.720,1071.640,1071.970,8132.61,1761033599999,8729488.84470,13104,3867.38,4150853.10960,0
1761033600000,1071.980,1072.870,1069.270,1070.140,8365.60,1761034499999,8960087.42200,16334,3456.70,3702465.91390,0
1761034500000,1070.150,1072.180,1067.630,1068.500,10691.52,1761035399999,11436395.75580,16651,5158.17,5518109.35020,0
1761035400000,1068.500,1069.350,1065.380,1066.460,12746.01,1761036299999,13602900.55580,17768,5267.99,5622569.35010,0
1761036300000,1066.470,1071.530,1065.470,1069.500,9423.33,1761037199999,10069976.39360,17805,5161.06,5514637.92360,0
1761037200000,1069.510,1069.540,1065.500,1067.620,8915.50,1761038099999,9518544.55270,14143,3357.89,3584915.36210,0
1761038100000,1067.630,1068.300,1065.860,1067.220,7214.56,1761038999999,7697914.85360,12275,3183.91,3397140.37120,0
